Date,POONDI,CHOLAVARAM,REDHILLS,CHEMBARAMBAKKAM
22/04/2008,2337,703,2628,2200
23/04/2008,2331,700,2613,2189
24/04/2008,2326,697,2599,2178
25/04/2008,2320,694,2584,2166
26/04/2008,2312,691,2569,2155
27/04/2008,2304,688,2554,2144
28/04/2008,2295,685,2538,2132
29/04/2008,2287,682,2520,2121
30/04/2008,2279,679,2505,2110
01/05/2008,2257,676,2489,2099
02/05/2008,2219,673,2501,2088
03/05/2008,2182,670,2515,2077
04/05/2008,2145,667,2528,2066
05/05/2008,2111,664,2542,2056
06/05/2008,2072,661,2557,2045
07/05/2008,2036,658,2571,2034
08/05/2008,2000,655,2587,2023
09/05/2008,1962,652,2601,2010
10/05/2008,1926,649,2616,1998
11/05/2008,1908,646,2630,1985
12/05/2008,1872,643,2644,1973
13/05/2008,1821,640,2657,1964
14/05/2008,1769,637,2667,1964
15/05/2008,1716,634,2680,1969
16/05/2008,1662,631,2690,1969
17/05/2008,1608,628,2701,1971
18/05/2008,1557,625,2711,1975
19/05/2008,1504,622,2722,1979
20/05/2008,1452,619,2732,1983
21/05/2008,1400,616,2743,1987
22/05/2008,1420,613,2755,1991
23/05/2008,1377,610,2765,1996
24/05/2008,1325,607,2775,2000
25/05/2008,1273,604,2786,2004
26/05/2008,1221,601,2794,2008
27/05/2008,1168,598,2805,2012
28/05/2008,1115,595,2815,2017
29/05/2008,1063,592,2825,2021
30/05/2008,1011,589,2835,2025
31/05/2008,958,586,2845,2030
01/06/2008,945,583,2854,2034
02/06/2008,927,580,2839,2038
03/06/2008,909,577,2823,2042
04/06/2008,891,574,2808,2047
05/06/2008,873,571,2794,2052
06/06/2008,853,568,2778,2056
07/06/2008,832,565,2761,2060
08/06/2008,812,562,2745,2065
09/06/2008,801,559,2728,2069
10/06/2008,800,556,2711,2069
11/06/2008,797,553,2692,2062
12/06/2008,794,550,2674,2062
13/06/2008,790,547,2657,2056
14/06/2008,786,544,2644,2049
15/06/2008,782,541,2626,2042
16/06/2008,776,538,2609,2034
17/06/2008,771,535,2591,2026
18/06/2008,766,532,2573,2018
19/06/2008,760,529,2555,2009
20/06/2008,755,526,2536,2000
21/06/2008,749,523,2517,1992
22/06/2008,763,525,2567,2036
23/06/2008,763,525,2552,2030
24/06/2008,757,523,2532,2023
25/06/2008,752,520,2515,2016
26/06/2008,747,518,2497,2008
27/06/2008,741,517,2481,2000
28/06/2008,736,516,2465,1994
29/06/2008,738,516,2450,1987
30/06/2008,738,515,2436,1979
01/07/2008,736,514,2421,1971
02/07/2008,736,513,2407,1962
03/07/2008,732,512,2392,1954
04/07/2008,729,511,2377,1947
05/07/2008,725,510,2361,1939
06/07/2008,721,508,2346,1932
07/07/2008,715,507,2331,1924
08/07/2008,711,506,2315,1916
09/07/2008,706,504,2300,1908
10/07/2008,715,503,2287,1901
11/07/2008,711,502,2272,1893
12/07/2008,705,500,2257,1885
13/07/2008,699,498,2241,1877
14/07/2008,693,495,2225,1869
15/07/2008,687,492,2209,1861
16/07/2008,682,489,2193,1852
17/07/2008,677,486,2178,1843
18/07/2008,673,471,2173,1835
19/07/2008,681,458,2171,1827
20/07/2008,677,445,2169,1819
21/07/2008,673,432,2166,1811
22/07/2008,668,419,2164,1803
23/07/2008,662,406,2162,1795
24/07/2008,657,393,2160,1788
25/07/2008,653,380,2157,1780
26/07/2008,648,367,2155,1772
27/07/2008,644,354,2153,1764
28/07/2008,641,341,2150,1764
29/07/2008,645,328,2150,1758
30/07/2008,645,315,2148,1750
31/07/2008,643,302,2146,1742
01/08/2008,639,289,2143,1734
02/08/2008,633,276,2141,1726
03/08/2008,628,263,2139,1718
04/08/2008,624,250,2138,1711
05/08/2008,622,237,2136,1703
06/08/2008,619,224,2134,1695
07/08/2008,617,211,2132,1687
08/08/2008,614,198,2129,1678
09/08/2008,614,185,2127,1678
10/08/2008,613,183,2113,1669
11/08/2008,611,181,2097,1660
12/08/2008,609,179,2082,1650
13/08/2008,604,178,2066,1640
14/08/2008,598,177,2051,1631
15/08/2008,592,176,2035,1621
16/08/2008,586,175,2020,1611
17/08/2008,580,174,2006,1602
18/08/2008,578,173,1992,1602
19/08/2008,574,172,1977,1593
20/08/2008,584,174,2009,1593
21/08/2008,584,182,2009,1584
22/08/2008,582,191,2009,1575
23/08/2008,578,193,1996,1566
24/08/2008,573,197,1980,1557
25/08/2008,568,197,1965,1548
26/08/2008,563,197,1950,1539
27/08/2008,558,197,1935,1529
28/08/2008,553,197,1920,1520
29/08/2008,548,197,1904,1511
30/08/2008,543,197,1889,1502
31/08/2008,539,197,1875,1493
01/09/2008,540,184,1873,1484
02/09/2008,539,172,1871,1475
03/09/2008,536,161,1866,1466
04/09/2008,533,148,1863,1457
05/09/2008,531,135,1860,1448
06/09/2008,526,122,1858,1439
07/09/2008,523,114,1850,1430
08/09/2008,519,106,1841,1430
09/09/2008,515,99,1833,1422
10/09/2008,513,92,1825,1412
11/09/2008,510,85,1818,1403
12/09/2008,505,81,1807,1395
13/09/2008,502,79,1794,1386
14/09/2008,497,78,1779,1377
15/09/2008,502,77,1764,1368
16/09/2008,500,76,1749,1359
17/09/2008,496,76,1733,1351
18/09/2008,491,76,1717,1342
19/09/2008,489,75,1701,1334
20/09/2008,485,75,1685,1325
21/09/2008,493,75,1669,1316
22/09/2008,529,75,1653,1308
23/09/2008,582,75,1638,1300
24/09/2008,632,75,1622,1291
25/09/2008,689,90,1622,1291
26/09/2008,736,95,1607,1282
27/09/2008,783,95,1591,1274
28/09/2008,837,95,1575,1266
29/09/2008,888,95,1560,1257
30/09/2008,941,97,1544,1257
01/10/2008,989,97,1529,1249
02/10/2008,1033,97,1514,1241
03/10/2008,1074,97,1500,1233
04/10/2008,1122,99,1485,1224
05/10/2008,1177,99,1470,1216
06/10/2008,1215,99,1455,1208
07/10/2008,1257,99,1440,1200
08/10/2008,1292,99,1425,1191
09/10/2008,1323,99,1410,1183
10/10/2008,1348,98,1394,1175
11/10/2008,1381,98,1378,1167
12/10/2008,1416,98,1364,1159
13/10/2008,1462,111,1390,1175
14/10/2008,1508,120,1380,1183
15/10/2008,1550,121,1365,1183
16/10/2008,1595,121,1351,1183
17/10/2008,1633,122,1351,1183
18/10/2008,1687,124,1338,1175
19/10/2008,1739,125,1331,1183
20/10/2008,1810,132,1349,1208
21/10/2008,1908,180,1421,1316
22/10/2008,1960,210,1470,1402
23/10/2008,2018,257,1540,1504
24/10/2008,2039,279,1566,1577
25/10/2008,2077,310,1638,1691
26/10/2008,2090,320,1661,1749
27/10/2008,2093,324,1661,1769
28/10/2008,2093,325,1677,1788
29/10/2008,2095,325,1685,1806
30/10/2008,2090,325,1685,1824
31/10/2008,2090,325,1685,1838
01/11/2008,2100,325,1685,1852
02/11/2008,2108,325,1685,1866
03/11/2008,2113,325,1685,1883
04/11/2008,2116,325,1685,1901
05/11/2008,2119,325,1685,1919
06/11/2008,2121,325,1685,1938
07/11/2008,2119,325,1685,1957
08/11/2008,2113,325,1687,1976
09/11/2008,2108,325,1689,1995
10/11/2008,2124,325,1689,2013
11/11/2008,2134,325,1689,2019
12/11/2008,2129,325,1689,2019
13/11/2008,2124,324,1689,2038
14/11/2008,2119,324,1713,2053
15/11/2008,2111,324,1735,2069
16/11/2008,2137,331,1797,2086
17/11/2008,2127,333,1821,2105
18/11/2008,2116,335,1838,2121
19/11/2008,2095,335,1850,2140
20/11/2008,2082,335,1860,2159
21/11/2008,2085,335,1871,2178
22/11/2008,2116,345,1909,2226
23/11/2008,2142,360,1942,2305
24/11/2008,2155,372,1980,2365
25/11/2008,2163,389,2001,2398
26/11/2008,2214,398,2076,2518
27/11/2008,2373,456,2257,2941
28/11/2008,2898,609,2561,3132
29/11/2008,2829,765,2902,3146
30/11/2008,2982,871,2976,3126
01/12/2008,3018,881,3022,3158
02/12/2008,3051,881,3034,3146
03/12/2008,3093,881,3096,3146
04/12/2008,3231,881,3090,3154
05/12/2008,3231,881,3080,3159
06/12/2008,3231,881,3070,3159
07/12/2008,3231,881,3060,3159
08/12/2008,3231,881,3046,3154
09/12/2008,3231,881,3046,3127
10/12/2008,3231,881,3064,3127
11/12/2008,3231,881,3070,3127
12/12/2008,3231,881,3060,3125
13/12/2008,3231,881,3060,3120
14/12/2008,3231,881,3060,3115
15/12/2008,3231,881,3050,3110
16/12/2008,3231,881,3040,3105
17/12/2008,3231,881,3030,3100
18/12/2008,3231,881,3020,3095
19/12/2008,3231,881,3012,3089
20/12/2008,3231,881,3004,3081
21/12/2008,3231,881,2996,3073
22/12/2008,3231,881,2988,3064
23/12/2008,3213,881,2980,3055
24/12/2008,3186,881,2972,3048
25/12/2008,3159,881,2964,3039
26/12/2008,3134,881,2952,3030
27/12/2008,3121,881,2940,3021
28/12/2008,3108,881,2928,3012
29/12/2008,3098,880,2916,3003
30/12/2008,3087,878,2906,2995
31/12/2008,3073,875,2896,2987
01/01/2009,3058,872,2886,2979
02/01/2009,3045,869,2876,2972
03/01/2009,3031,867,2866,2962
04/01/2009,3022,862,2856,2954
05/01/2009,3012,858,2847,2946
06/01/2009,2999,854,2837,2938
07/01/2009,2989,850,2827,2929
08/01/2009,2982,847,2817,2921
09/01/2009,2979,844,2807,2913
10/01/2009,2976,841,2794,2905
11/01/2009,2973,838,2780,2895
12/01/2009,2963,835,2767,2886
13/01/2009,2953,832,2753,2875
14/01/2009,2944,829,2739,2865
15/01/2009,2934,826,2724,2857
16/01/2009,2921,824,2709,2848
17/01/2009,2921,821,2695,2839
18/01/2009,2924,818,2682,2828
19/01/2009,2924,815,2669,2817
20/01/2009,2921,812,2657,2804
21/01/2009,2918,809,2644,2794
22/01/2009,2921,806,2626,2791
23/01/2009,2924,803,2611,2785
24/01/2009,2931,801,2599,2775
25/01/2009,2934,798,2587,2766
26/01/2009,2934,795,2575,2753
27/01/2009,2944,792,2563,2740
28/01/2009,2960,789,2557,2728
29/01/2009,2973,786,2550,2716
30/01/2009,2992,783,2542,2703
31/01/2009,3015,780,2534,2691
01/02/2009,3025,778,2528,2679
02/02/2009,3038,776,2520,2667
03/02/2009,3025,774,2517,2667
04/02/2009,3022,772,2511,2669
05/02/2009,3015,769,2507,2669
06/02/2009,3002,767,2501,2674
07/02/2009,2986,765,2495,2682
08/02/2009,2963,763,2491,2686
09/02/2009,2950,761,2487,2692
10/02/2009,2918,759,2481,2696
11/02/2009,2902,757,2475,2698
12/02/2009,2886,755,2469,2701
13/02/2009,2867,753,2463,2704
14/02/2009,2854,750,2455,2704
15/02/2009,2839,747,2448,2704
16/02/2009,2823,744,2440,2707
17/02/2009,2804,741,2432,2709
18/02/2009,2792,738,2424,2710
19/02/2009,2782,735,2417,2712
20/02/2009,2770,732,2409,2715
21/02/2009,2761,729,2401,2718
22/02/2009,2761,726,2392,2721
23/02/2009,2761,723,2384,2724
24/02/2009,2767,720,2375,2728
25/02/2009,2770,717,2367,2732
26/02/2009,2776,714,2359,2736
27/02/2009,2786,711,2351,2739
28/02/2009,2795,708,2342,2742
01/03/2009,2798,705,2335,2742
02/03/2009,2795,702,2329,2742
03/03/2009,2789,699,2329,2742
04/03/2009,2798,696,2329,2740
05/03/2009,2807,693,2320,2740
06/03/2009,2817,690,2309,2748
07/03/2009,2823,687,2298,2756
08/03/2009,2839,684,2303,2764
09/03/2009,2839,681,2307,2771
10/03/2009,2842,678,2311,2778
11/03/2009,2854,672,2315,2786
12/03/2009,2861,669,2320,2791
13/03/2009,2870,666,2324,2797
14/03/2009,2877,663,2329,2804
15/03/2009,2883,660,2333,2812
16/03/2009,2883,657,2337,2822
17/03/2009,2886,654,2344,2835
18/03/2009,2889,651,2351,2848
19/03/2009,2892,648,2357,2859
20/03/2009,2896,646,2363,2872
21/03/2009,2899,644,2369,2884
22/03/2009,2902,642,2375,2892
23/03/2009,2905,640,2382,2900
24/03/2009,2902,638,2388,2908
25/03/2009,2902,637,2394,2916
26/03/2009,2902,635,2400,2924
27/03/2009,2912,634,2407,2929
28/03/2009,2915,632,2407,2929
29/03/2009,2912,630,2413,2929
30/03/2009,2905,628,2419,2929
31/03/2009,2899,627,2426,2929
01/04/2009,2886,625,2432,2929
02/04/2009,2858,623,2438,2929
03/04/2009,2810,621,2444,2929
04/04/2009,2764,619,2450,2929
05/04/2009,2724,617,2455,2929
06/04/2009,2690,614,2461,2929
07/04/2009,2666,611,2465,2921
08/04/2009,2639,608,2465,2907
09/04/2009,2612,605,2465,2892
10/04/2009,2586,602,2465,2878
11/04/2009,2559,599,2465,2861
12/04/2009,2536,596,2465,2848
13/04/2009,2510,593,2465,2832
14/04/2009,2484,590,2465,2817
15/04/2009,2458,587,2465,2802
16/04/2009,2432,584,2465,2786
17/04/2009,2404,581,2465,2771
18/04/2009,2396,578,2463,2756
19/04/2009,2390,575,2448,2740
20/04/2009,2384,572,2432,2725
21/04/2009,2379,569,2417,2710
22/04/2009,2373,566,2401,2695
23/04/2009,2367,563,2386,2680
24/04/2009,2359,560,2369,2665
25/04/2009,2351,557,2353,2650
26/04/2009,2342,554,2335,2635
27/04/2009,2331,551,2318,2620
28/04/2009,2320,548,2300,2605
29/04/2009,2309,545,2283,2590
30/04/2009,2298,542,2265,2575
01/05/2009,2287,539,2248,2560
02/05/2009,2276,536,2228,2546
03/05/2009,2265,533,2209,2532
04/05/2009,2255,530,2189,2517
05/05/2009,2244,527,2169,2502
06/05/2009,2233,524,2150,2487
07/05/2009,2222,514,2139,2472
08/05/2009,2211,499,2134,2458
09/05/2009,2201,484,2131,2444
10/05/2009,2190,469,2127,2429
11/05/2009,2179,454,2124,2415
12/05/2009,2171,439,2120,2401
13/05/2009,2163,424,2117,2384
14/05/2009,2155,409,2113,2372
15/05/2009,2145,394,2111,2358
16/05/2009,2134,387,2122,2344
17/05/2009,2126,371,2122,2330
18/05/2009,2116,356,2122,2316
19/05/2009,2108,342,2120,2300
20/05/2009,2100,329,2118,2284
21/05/2009,2090,315,2115,2268
22/05/2009,2085,302,2113,2252
23/05/2009,2077,289,2110,2236
24/05/2009,2069,276,2108,2220
25/05/2009,2062,263,2106,2204
26/05/2009,2051,250,2101,2184
27/05/2009,2041,237,2096,2164
28/05/2009,2033,224,2092,2144
29/05/2009,2025,211,2087,2124
30/05/2009,2016,198,2082,2104
31/05/2009,2006,185,2076,2084
01/06/2009,2000,172,2071,2064
02/06/2009,1993,159,2066,2044
03/06/2009,1985,146,2061,2024
04/06/2009,1978,133,2056,2004
05/06/2009,1973,120,2051,1985
06/06/2009,1965,107,2046,1964
07/06/2009,1955,96,2039,1943
08/06/2009,1945,91,2025,1922
09/06/2009,1938,88,2008,1901
10/06/2009,1928,86,1991,1880
11/06/2009,1918,84,1974,1859
12/06/2009,1911,83,1955,1839
13/06/2009,1901,82,1936,1819
14/06/2009,1894,81,1918,1799
15/06/2009,1894,81,1899,1779
16/06/2009,1879,79,1881,1759
17/06/2009,1872,79,1861,1739
18/06/2009,1867,79,1841,1720
19/06/2009,1860,79,1821,1701
20/06/2009,1853,78,1802,1682
21/06/2009,1845,80,1786,1663
22/06/2009,1819,83,1777,1644
23/06/2009,1793,85,1772,1624
24/06/2009,1765,85,1772,1605
25/06/2009,1737,85,1776,1586
26/06/2009,1709,85,1781,1567
27/06/2009,1682,84,1783,1551
28/06/2009,1653,84,1786,1533
29/06/2009,1624,84,1786,1515
30/06/2009,1595,84,1786,1496
01/07/2009,1567,83,1786,1478
02/07/2009,1540,83,1786,1460
03/07/2009,1512,83,1786,1440
04/07/2009,1483,83,1786,1421
05/07/2009,1456,84,1789,1402
06/07/2009,1428,84,1789,1383
07/07/2009,1398,84,1789,1363
08/07/2009,1369,84,1789,1344
09/07/2009,1342,84,1792,1327
10/07/2009,1314,84,1795,1310
11/07/2009,1286,84,1797,1293
12/07/2009,1257,84,1800,1276
13/07/2009,1227,84,1802,1259
14/07/2009,1197,84,1805,1242
15/07/2009,1167,85,1808,1225
16/07/2009,1135,86,1810,1209
17/07/2009,1104,87,1813,1193
18/07/2009,1074,88,1815,1177
19/07/2009,1042,89,1820,1161
20/07/2009,1013,90,1824,1145
21/07/2009,983,91,1828,1129
22/07/2009,954,92,1831,1113
23/07/2009,925,93,1835,1098
24/07/2009,895,94,1838,1083
25/07/2009,865,95,1841,1066
26/07/2009,836,96,1845,1050
27/07/2009,807,97,1848,1034
28/07/2009,778,98,1851,1025
29/07/2009,755,99,1855,1015
30/07/2009,726,100,1860,999
31/07/2009,722,102,1865,999
01/08/2009,695,104,1871,999
02/08/2009,668,106,1878,985
03/08/2009,641,108,1884,970
04/08/2009,613,109,1891,955
05/08/2009,586,111,1898,940
06/08/2009,558,112,1904,925
07/08/2009,529,113,1911,910
08/08/2009,500,114,1918,895
09/08/2009,471,115,1923,880
10/08/2009,443,115,1928,865
11/08/2009,416,117,1933,850
12/08/2009,389,118,1936,836
13/08/2009,362,119,1936,821
14/08/2009,338,120,1926,806
15/08/2009,400,123,1926,806
16/08/2009,373,132,1953,806
17/08/2009,348,155,1943,806
18/08/2009,325,158,1948,806
19/08/2009,303,161,1942,806
20/08/2009,281,163,1933,806
21/08/2009,262,165,1923,805
22/08/2009,244,166,1913,798
23/08/2009,229,166,1903,790
24/08/2009,214,166,1893,785
25/08/2009,205,166,1883,780
26/08/2009,193,166,1873,772
27/08/2009,187,166,1863,765
28/08/2009,180,166,1853,757
29/08/2009,177,166,1843,749
30/08/2009,175,166,1828,743
31/08/2009,177,166,1813,734
01/09/2009,180,167,1803,725
02/09/2009,173,167,1789,716
03/09/2009,171,167,1776,707
04/09/2009,168,167,1764,698
05/09/2009,165,167,1751,689
06/09/2009,161,167,1738,680
07/09/2009,157,167,1724,674
08/09/2009,153,167,1709,667
09/09/2009,149,167,1693,660
10/09/2009,145,167,1677,653
11/09/2009,141,167,1661,644
12/09/2009,137,167,1644,636
13/09/2009,133,167,1628,627
14/09/2009,131,167,1611,618
15/09/2009,129,167,1594,610
16/09/2009,127,167,1576,602
17/09/2009,125,168,1558,602
18/09/2009,123,168,1540,594
19/09/2009,122,168,1523,585
20/09/2009,150,169,1515,576
21/09/2009,194,170,1498,567
22/09/2009,243,171,1482,558
23/09/2009,294,171,1465,549
24/09/2009,345,173,1449,541
25/09/2009,393,173,1434,533
26/09/2009,437,180,1434,525
27/09/2009,478,181,1419,517
28/09/2009,519,185,1419,509
29/09/2009,551,186,1405,501
30/09/2009,574,188,1394,493
01/10/2009,605,188,1378,486
02/10/2009,645,188,1362,479
03/10/2009,687,188,1344,473
04/10/2009,728,188,1327,466
05/10/2009,764,188,1312,459
06/10/2009,797,188,1294,452
07/10/2009,828,188,1277,445
08/10/2009,858,188,1262,437
09/10/2009,889,188,1248,431
10/10/2009,934,188,1230,425
11/10/2009,973,188,1214,419
12/10/2009,1007,188,1198,412
13/10/2009,1036,188,1181,406
14/10/2009,1064,188,1165,406
15/10/2009,1095,188,1147,400
16/10/2009,1127,188,1129,394
17/10/2009,1157,188,1111,388
18/10/2009,1172,188,1092,382
19/10/2009,1187,188,1074,376
20/10/2009,1209,188,1056,370
21/10/2009,1239,188,1039,364
22/10/2009,1250,188,1022,358
23/10/2009,1261,188,1005,371
24/10/2009,1279,188,989,385
25/10/2009,1279,188,973,399
26/10/2009,1273,188,977,412
27/10/2009,1261,189,983,427
28/10/2009,1241,191,998,444
29/10/2009,1220,197,1040,480
30/10/2009,1206,203,1056,503
31/10/2009,1189,206,1066,520
01/11/2009,1175,208,1074,534
02/11/2009,1165,210,1082,548
03/11/2009,1153,214,1095,576
04/11/2009,1162,215,1103,584
05/11/2009,1170,232,1120,724
06/11/2009,1178,238,1133,843
07/11/2009,1229,257,1181,1029
08/11/2009,1286,303,1444,1210
09/11/2009,1392,360,1509,1344
10/11/2009,1473,406,1560,1441
11/11/2009,1525,438,1599,1477
12/11/2009,1554,456,1606,1486
13/11/2009,1563,460,1599,1486
14/11/2009,1565,479.47,1591.28,1476.93
15/11/2009,1606,507.59,1690.19,1513.09
16/11/2009,1651,534.1,1717.44,1568.33
17/11/2009,1696,552.43,1728.65,1586.91
18/11/2009,1721,559.84,1739.87,1596.2
19/11/2009,1763,568,1741,1605
20/11/2009,1802,572,1737,1605
21/11/2009,1845,575.21,1725,1605
22/11/2009,1882,583,1741,1605
23/11/2009,1921,592,1738,1605
24/11/2009,1960,599,1733,1605
25/11/2009,1998,602,1721,1605
26/11/2009,2033,605,1709,1596
27/11/2009,2069,606,1705,1589
28/11/2009,2111,607,1693,1579
29/11/2009,2158,607,1679,1570
30/11/2009,2206,607,1666,1561
01/12/2009,2255,607,1652,1552
02/12/2009,2301,609,1647,1559
03/12/2009,2348,616,1668,1559
04/12/2009,2401,618,1663,1563
05/12/2009,2444,618,1652,1563
06/12/2009,2484,618,1639,1559
07/12/2009,2524,618,1627,1553
08/12/2009,2565,618,1614,1548
09/12/2009,2606,618,1600,1540
10/12/2009,2645,618,1588,1533
11/12/2009,2684,618,1576,1526
12/12/2009,2721,618,1566,1519
13/12/2009,2761,619,1563,1578
14/12/2009,2801,619,1550,1634
15/12/2009,2826,619.33,1550.46,1652.69
16/12/2009,2940,644,1616,1779
17/12/2009,2931,665,1647,1849
18/12/2009,2877,686,1685,1900
19/12/2009,2823,696,1706,1941
20/12/2009,2761,701,1738,1994
21/12/2009,2721,706,1763,2047
22/12/2009,2666,709,1817,2157
23/12/2009,2603,710,1838,2305
24/12/2009,2565,712,1860,2410
25/12/2009,2536,714,1876,2470
26/12/2009,2498,716,1893,2494
27/12/2009,2464,717,1906,2506
28/12/2009,2432,717,1920,2506
29/12/2009,2396,717,1938,2506
30/12/2009,2359,717,1963,2506
31/12/2009,2320,716,1989,2506
01/01/2010,2293,715,2013,2496
02/01/2010,2252,713,2037,2486
03/01/2010,2214,711,2061,2486
04/01/2010,2182,709,2085,2479
05/01/2010,2150,707,2108,2472
06/01/2010,2116,705,2129,2465
07/01/2010,2082,703,2143,2458
08/01/2010,2056,701,2152,2451
09/01/2010,2031,699,2160,2443
10/01/2010,2006,698,2175,2436
11/01/2010,1980,697,2189,2429
12/01/2010,1955,695,2203,2422
13/01/2010,1931,695,2218,2415
14/01/2010,1908,695,2232,2408
15/01/2010,1884,695,2248,2401
16/01/2010,1865,695,2259,2394
17/01/2010,1860,695,2254,2387
18/01/2010,1855,695,2248,2379
19/01/2010,1848,695,2234,2372
20/01/2010,1821,695,2234,2365
21/01/2010,1788,695,2243,2358
22/01/2010,1763,695,2257,2351
23/01/2010,1737,694,2268,2344
24/01/2010,1709,693,2279,2337
25/01/2010,1682,692,2291,2328
26/01/2010,1655,690,2300,2319
27/01/2010,1626,689,2303,2310
28/01/2010,1598,688,2311,2300
29/01/2010,1572,687,2318,2289
30/01/2010,1546,687,2326,2277
31/01/2010,1520,686,2333,2266
01/02/2010,1493,686,2342,2254
02/02/2010,1467,686,2351,2243
03/02/2010,1446,686,2359,2232
04/02/2010,1430,685,2367,2220
05/02/2010,1422,685,2375,2209
06/02/2010,1414,684,2382,2198
07/02/2010,1406,684,2390,2187
08/02/2010,1410,684,2396,2175
09/02/2010,1416,682,2401,2164
10/02/2010,1422,682,2407,2153
11/02/2010,1430,681,2413,2141
12/02/2010,1436,680,2421,2130
13/02/2010,1446,679,2428,2124
14/02/2010,1460,678,2436,2113
15/02/2010,1475,676,2444,2102
16/02/2010,1487,674,2451,2091
17/02/2010,1502,672,2459,2080
18/02/2010,1518,669,2469,2069
19/02/2010,1535,668,2479,2058
20/02/2010,1559,666,2489,2047
21/02/2010,1587,664,2499,2036
22/02/2010,1613,661,2509,2025
23/02/2010,1635,660,2519,2015
24/02/2010,1660,658,2528,2004
25/02/2010,1682,656,2538,1994
26/02/2010,1700,655,2548,1983
27/02/2010,1719,653,2559,1973
28/02/2010,1739,652,2569,1964
01/03/2010,1758,651,2579,1956
02/03/2010,1772,650,2589,1947
03/03/2010,1781,648,2599,1937
04/03/2010,1788,647,2607,1926
05/03/2010,1802,645,2616,1916
06/03/2010,1817,644,2624,1906
07/03/2010,1833,641,2632,1895
08/03/2010,1853,640,2640,1885
09/03/2010,1872,625,2659,1875
10/03/2010,1889,608,2684,1869
11/03/2010,1899,590,2692,1873
12/03/2010,1913,573,2697,1883
13/03/2010,1926,555,2701,1893
14/03/2010,1936,534,2707,1906
15/03/2010,1945,511,2716,1920
16/03/2010,1953,488,2724,1935
17/03/2010,1963,466,2732,1949
18/03/2010,1968,443,2741,1954
19/03/2010,1975,420,2749,1964
20/03/2010,1980,398,2757,1975
21/03/2010,1983,377,2763,1975
22/03/2010,1988,358,2769,2000
23/03/2010,1990,341,2771,2015
24/03/2010,2000,324,2773,2030
25/03/2010,2011,305,2777,2047
26/03/2010,2026,289,2778,2065
27/03/2010,2041,276,2777,2082
28/03/2010,2054,263,2777,2100
29/03/2010,2059,250,2775,2117
30/03/2010,2059,238,2773,2135
31/03/2010,2059,226,2771,2150
01/04/2010,2054,214,2769,2166
02/04/2010,2046,202,2765,2182
03/04/2010,2028,191,2761,2198
04/04/2010,2000,179,2759,2211
05/04/2010,1968,169,2755,2225
06/04/2010,1938,161,2748,2238
07/04/2010,1908,153,2739,2252
08/04/2010,1874,146,2730,2268
09/04/2010,1843,141,2720,2282
10/04/2010,1812,136,2707,2296
11/04/2010,1795,131,2695,2310
12/04/2010,1763,126,2682,2310
13/04/2010,1730,122,2669,2324
14/04/2010,1698,117,2657,2337
15/04/2010,1666,112,2642,2351
16/04/2010,1635,109,2628,2363
17/04/2010,1606,105,2613,2375
18/04/2010,1578,103,2597,2387
19/04/2010,1548,100,2589,2398
20/04/2010,1518,98,2563,2410
21/04/2010,1491,95,2544,2422
22/04/2010,1462,93,2524,2434
23/04/2010,1432,92,2505,2446
24/04/2010,1404,90,2485,2458
25/04/2010,1394,89,2465,2463
26/04/2010,1389,87,2446,2453
27/04/2010,1383,87,2424,2441
28/04/2010,1375,86,2405,2429
29/04/2010,1369,85,2386,2417
30/04/2010,1363,84,2365,2391
01/05/2010,1356,84,2344,2379
02/05/2010,1350,83,2324,2368
03/05/2010,1342,82,2303,2355
04/05/2010,1336,81,2285,2344
05/05/2010,1331,80,2265,2333
06/05/2010,1323,80,2244,2319
07/05/2010,1318,78,2225,2305
08/05/2010,1310,78,2207,2294
09/05/2010,1305,77,2187,2280
10/05/2010,1297,76,2169,2268
11/05/2010,1292,75,2152,2257
12/05/2010,1284,75,2134,2245
13/05/2010,1279,74,2118,2233
14/05/2010,1273,73,2101,2222
15/05/2010,1266,72,2085,2211
16/05/2010,1261,72,2068,2200
17/05/2010,1253,72,2051,2189
18/05/2010,1246,72,2033,2178
19/05/2010,1241,73,2063,2200
20/05/2010,1262,96,2175,2241
21/05/2010,1257,98,2175,2229
22/05/2010,1252,98,2160,2218
23/05/2010,1246,98,2145,2207
24/05/2010,1241,98,2129,2196
25/05/2010,1236,98,2113,2184
26/05/2010,1229,98,2097,2173
27/05/2010,1223,98,2082,2162
28/05/2010,1218,98,2064,2150
29/05/2010,1213,98,2049,2139
30/05/2010,1206,98,2033,2128
31/05/2010,1201,98,2018,2117
01/06/2010,1195,98,2004,2106
02/06/2010,1190,98,1989,2095
03/06/2010,1183,98,1974,2084
04/06/2010,1177,98,1958,2074
05/06/2010,1170,97,1945,2063
06/06/2010,1163,97,1931,2052
07/06/2010,1157,97,1918,2041
08/06/2010,1150,97,1903,2030
09/06/2010,1143,97,1889,2019
10/06/2010,1147,97,1876,2009
11/06/2010,1142,97,1863,1998
12/06/2010,1137,97,1848,1987
13/06/2010,1132,97,1833,1977
14/06/2010,1127,97,1818,1966
15/06/2010,1122,97,1803,1956
16/06/2010,1117,97,1790,1945
17/06/2010,1112,97,1776,1935
18/06/2010,1107,97,1761,1924
19/06/2010,1101,97,1746,1914
20/06/2010,1096,97,1732,1904
